AverageTemperature,City,year,month,day
14.969,2,1929,02,01
16.393,2,1929,03,01
20.626,2,1929,04,01
22.202,2,1929,05,01
22.956,2,1929,06,01
20.316,2,1929,07,01
19.845,2,1929,08,01
20.105,2,1929,09,01
17.627,2,1929,10,01
15.473,2,1929,11,01
13.7,2,1929,12,01
13.458,2,1930,01,01
14.899,2,1930,02,01
17.231,2,1930,03,01
19.661,2,1930,04,01
22.692,2,1930,05,01
21.857,2,1930,06,01
20.602,2,1930,07,01
20.618,2,1930,08,01
21.044,2,1930,09,01
18.668,2,1930,10,01
15.087,2,1930,11,01
13.714,2,1930,12,01
11.796,2,1931,01,01
13.771,2,1931,02,01
15.832,2,1931,03,01
18.705,2,1931,04,01
21.483,2,1931,05,01
22.314,2,1931,06,01
20.838,2,1931,07,01
19.97,2,1931,08,01
20.011,2,1931,09,01
19.578,2,1931,10,01
16.503,2,1931,11,01
13.856,2,1931,12,01
13.705,2,1932,01,01
16.076,2,1932,02,01
15.874,2,1932,03,01
19.905,2,1932,04,01
22.864,2,1932,05,01
23.888,2,1932,06,01
21.066,2,1932,07,01
21.063,2,1932,08,01
19.639,2,1932,09,01
18.427,2,1932,10,01
14.533,2,1932,11,01
13.73,2,1932,12,01
13.821,2,1933,01,01
15.177,2,1933,02,01
17.777,2,1933,03,01
20.42,2,1933,04,01
23.237,2,1933,05,01
22.341,2,1933,06,01
21.19,2,1933,07,01
20.247,2,1933,08,01
19.868,2,1933,09,01
18.123,2,1933,10,01
15.505,2,1933,11,01
14.029,2,1933,12,01
12.978,2,1934,01,01
15.029,2,1934,02,01
15.75,2,1934,03,01
19.084,2,1934,04,01
20.736,2,1934,05,01
22.725,2,1934,06,01
20.468,2,1934,07,01
20.089,2,1934,08,01
20.028,2,1934,09,01
18.257,2,1934,10,01
15.954,2,1934,11,01
15.013,2,1934,12,01
13.372,2,1935,01,01
12.42,2,1935,02,01
17.066,2,1935,03,01
19.76,2,1935,04,01
21.981,2,1935,05,01
21.137,2,1935,06,01
20.221,2,1935,07,01
19.919,2,1935,08,01
19.263,2,1935,09,01
18.248,2,1935,10,01
16.214,2,1935,11,01
13.573,2,1935,12,01
14.278,2,1936,01,01
15.206,2,1936,02,01
17.324,2,1936,03,01
18.834,2,1936,04,01
21.656,2,1936,05,01
23.015,2,1936,06,01
20.934,2,1936,07,01
20.319,2,1936,08,01
19.685,2,1936,09,01
18.422,2,1936,10,01
16.627,2,1936,11,01
14.61,2,1936,12,01
15.771,2,1937,01,01
16.418,2,1937,02,01
17.604,2,1937,03,01
20.073,2,1937,04,01
22.363,2,1937,05,01
22.789,2,1937,06,01
20.931,2,1937,07,01
21.036,2,1937,08,01
20.095,2,1937,09,01
18.613,2,1937,10,01
16.328,2,1937,11,01
14.074,2,1937,12,01
13.599,2,1938,01,01
15.778,2,1938,02,01
18.092,2,1938,03,01
19.248,2,1938,04,01
21.978,2,1938,05,01
21.7,2,1938,06,01
20.403,2,1938,07,01
20.629,2,1938,08,01
19.576,2,1938,09,01
18.136,2,1938,10,01
16.338,2,1938,11,01
13.846,2,1938,12,01
13.697,2,1939,01,01
14.953,2,1939,02,01
17.879,2,1939,03,01
19.472,2,1939,04,01
21.801,2,1939,05,01
21.539,2,1939,06,01
20.785,2,1939,07,01
20.292,2,1939,08,01
19.318,2,1939,09,01
18.398,2,1939,10,01
15.331,2,1939,11,01
14.186,2,1939,12,01
12.801,2,1940,01,01
14.45,2,1940,02,01
16.839,2,1940,03,01
19.739,2,1940,04,01
22.712,2,1940,05,01
22.612,2,1940,06,01
21.246,2,1940,07,01
20.896,2,1940,08,01
19.836,2,1940,09,01
19.131,2,1940,10,01
16.492,2,1940,11,01
14.014,2,1940,12,01
13.214,2,1941,01,01
15.298,2,1941,02,01
16.98,2,1941,03,01
19.977,2,1941,04,01
21.906,2,1941,05,01
22.386,2,1941,06,01
21.064,2,1941,07,01
20.594,2,1941,08,01
20.402,2,1941,09,01
19.425,2,1941,10,01
17.107,2,1941,11,01
14.801,2,1941,12,01
14.211,2,1942,01,01
15.875,2,1942,02,01
17.39,2,1942,03,01
19.614,2,1942,04,01
23.253,2,1942,05,01
22.432,2,1942,06,01
21.126,2,1942,07,01
20.568,2,1942,08,01
19.515,2,1942,09,01
18.53,2,1942,10,01
16.182,2,1942,11,01
13.756,2,1942,12,01
13.352,2,1943,01,01
15.416,2,1943,02,01
17.451,2,1943,03,01
19.922,2,1943,04,01
22.816,2,1943,05,01
21.21,2,1943,06,01
21.081,2,1943,07,01
20.899,2,1943,08,01
20.252,2,1943,09,01
17.749,2,1943,10,01
14.622,2,1943,11,01
13.971,2,1943,12,01
12.166,2,1944,01,01
15.929,2,1944,02,01
15.939,2,1944,03,01
19.136,2,1944,04,01
21.65,2,1944,05,01
22.902,2,1944,06,01
21.592,2,1944,07,01
20.456,2,1944,08,01
19.695,2,1944,09,01
17.064,2,1944,10,01
16.202,2,1944,11,01
13.411,2,1944,12,01
14.746,2,1945,01,01
15.985,2,1945,02,01
18.246,2,1945,03,01
19.882,2,1945,04,01
22.39,2,1945,05,01
23.909,2,1945,06,01
21.403,2,1945,07,01
21.13,2,1945,08,01
20.524,2,1945,09,01
18.69,2,1945,10,01
17.015,2,1945,11,01
14.744,2,1945,12,01
13.663,2,1946,01,01
15.711,2,1946,02,01
18.204,2,1946,03,01
20.765,2,1946,04,01
22.895,2,1946,05,01
22.333,2,1946,06,01
21.159,2,1946,07,01
20.827,2,1946,08,01
21.037,2,1946,09,01
19.312,2,1946,10,01
16.13,2,1946,11,01
14.321,2,1946,12,01
13.841,2,1947,01,01
15.244,2,1947,02,01
17.39,2,1947,03,01
19.612,2,1947,04,01
21.894,2,1947,05,01
22.494,2,1947,06,01
22.278,2,1947,07,01
20.419,2,1947,08,01
20.006,2,1947,09,01
19.576,2,1947,10,01
15.808,2,1947,11,01
13.93,2,1947,12,01
12.904,2,1948,01,01
16.611,2,1948,02,01
17.966,2,1948,03,01
20.932,2,1948,04,01
22.614,2,1948,05,01
22.683,2,1948,06,01
20.966,2,1948,07,01
21.42,2,1948,08,01
19.84,2,1948,09,01
18.106,2,1948,10,01
16.526,2,1948,11,01
15.986,2,1948,12,01
14.815,2,1949,01,01
16.223,2,1949,02,01
18.227,2,1949,03,01
19.19,2,1949,04,01
22.747,2,1949,05,01
22.541,2,1949,06,01
21.147,2,1949,07,01
20.769,2,1949,08,01
20.677,2,1949,09,01
19.318,2,1949,10,01
14.299,2,1949,11,01
14.648,2,1949,12,01
15.121,2,1950,01,01
15.686,2,1950,02,01
17.819,2,1950,03,01
20.625,2,1950,04,01
23.244,2,1950,05,01
22.424,2,1950,06,01
20.409,2,1950,07,01
20.846,2,1950,08,01
20.438,2,1950,09,01
18.354,2,1950,10,01
15.973,2,1950,11,01
13.126,2,1950,12,01
13.408,2,1951,01,01
15.398,2,1951,02,01
16.884,2,1951,03,01
20.175,2,1951,04,01
21.926,2,1951,05,01
23.527,2,1951,06,01
21.494,2,1951,07,01
21.414,2,1951,08,01
20.441,2,1951,09,01
18.531,2,1951,10,01
17.344,2,1951,11,01
15.691,2,1951,12,01
15.673,2,1952,01,01
14.936,2,1952,02,01
17.909,2,1952,03,01
19.51,2,1952,04,01
22.05,2,1952,05,01
22.106,2,1952,06,01
21.381,2,1952,07,01
21.295,2,1952,08,01
20.539,2,1952,09,01
16.603,2,1952,10,01
16.635,2,1952,11,01
13.949,2,1952,12,01
13.332,2,1953,01,01
16.12,2,1953,02,01
19.134,2,1953,03,01
19.962,2,1953,04,01
22.769,2,1953,05,01
23.597,2,1953,06,01
22.0,2,1953,07,01
21.368,2,1953,08,01
19.406,2,1953,09,01
19.024,2,1953,10,01
14.748,2,1953,11,01
12.623,2,1953,12,01
15.046,2,1954,01,01
16.151,2,1954,02,01
18.611,2,1954,03,01
21.145,2,1954,04,01
22.527,2,1954,05,01
22.973,2,1954,06,01
20.719,2,1954,07,01
20.85,2,1954,08,01
20.485,2,1954,09,01
18.391,2,1954,10,01
15.398,2,1954,11,01
13.896,2,1954,12,01
12.958,2,1955,01,01
14.552,2,1955,02,01
18.677,2,1955,03,01
20.471,2,1955,04,01
22.816,2,1955,05,01
23.153,2,1955,06,01
20.559,2,1955,07,01
20.224,2,1955,08,01
19.748,2,1955,09,01
17.455,2,1955,10,01
16.351,2,1955,11,01
13.096,2,1955,12,01
12.164,2,1956,01,01
15.377,2,1956,02,01
18.229,2,1956,03,01
20.39,2,1956,04,01
22.159,2,1956,05,01
21.763,2,1956,06,01
20.05,2,1956,07,01
20.357,2,1956,08,01
19.604,2,1956,09,01
18.63,2,1956,10,01
16.126,2,1956,11,01
14.103,2,1956,12,01
15.091,2,1957,01,01
16.371,2,1957,02,01
15.728,2,1957,03,01
19.216,2,1957,04,01
21.13,2,1957,05,01
23.267,2,1957,06,01
22.102,2,1957,07,01
21.668,2,1957,08,01
20.763,2,1957,09,01
18.35,2,1957,10,01
16.958,2,1957,11,01
14.617,2,1957,12,01
11.38,2,1958,01,01
13.687,2,1958,02,01
16.633,2,1958,03,01
20.453,2,1958,04,01
22.138,2,1958,05,01
22.496,2,1958,06,01
20.98,2,1958,07,01
20.903,2,1958,08,01
20.589,2,1958,09,01
19.177,2,1958,10,01
16.639,2,1958,11,01
13.971,2,1958,12,01
13.314,2,1959,01,01
16.178,2,1959,02,01
17.036,2,1959,03,01
18.958,2,1959,04,01
21.288,2,1959,05,01
21.67,2,1959,06,01
20.411,2,1959,07,01
20.44,2,1959,08,01
20.356,2,1959,09,01
18.562,2,1959,10,01
15.762,2,1959,11,01
13.729,2,1959,12,01
14.388,2,1960,01,01
12.537,2,1960,02,01
17.115,2,1960,03,01
18.805,2,1960,04,01
22.048,2,1960,05,01
23.81,2,1960,06,01
21.523,2,1960,07,01
21.031,2,1960,08,01
19.457,2,1960,09,01
19.463,2,1960,10,01
17.404,2,1960,11,01
14.03,2,1960,12,01
13.553,2,1961,01,01
13.946,2,1961,02,01
16.592,2,1961,03,01
20.322,2,1961,04,01
23.476,2,1961,05,01
22.44,2,1961,06,01
20.103,2,1961,07,01
20.34,2,1961,08,01
20.282,2,1961,09,01
18.539,2,1961,10,01
16.634,2,1961,11,01
13.679,2,1961,12,01
13.115,2,1962,01,01
15.886,2,1962,02,01
17.25,2,1962,03,01
18.823,2,1962,04,01
22.833,2,1962,05,01
23.153,2,1962,06,01
21.175,2,1962,07,01
21.088,2,1962,08,01
20.234,2,1962,09,01
19.192,2,1962,10,01
15.303,2,1962,11,01
14.101,2,1962,12,01
14.181,2,1963,01,01
13.799,2,1963,02,01
18.096,2,1963,03,01
21.533,2,1963,04,01
22.638,2,1963,05,01
22.402,2,1963,06,01
20.586,2,1963,07,01
20.535,2,1963,08,01
20.114,2,1963,09,01
17.285,2,1963,10,01
15.59,2,1963,11,01
13.437,2,1963,12,01
12.614,2,1964,01,01
14.788,2,1964,02,01
17.389,2,1964,03,01
20.78,2,1964,04,01
22.511,2,1964,05,01
21.918,2,1964,06,01
21.263,2,1964,07,01
20.88,2,1964,08,01
20.201,2,1964,09,01
16.947,2,1964,10,01
16.159,2,1964,11,01
13.251,2,1964,12,01
13.057,2,1965,01,01
13.217,2,1965,02,01
16.972,2,1965,03,01
20.075,2,1965,04,01
22.417,2,1965,05,01
23.076,2,1965,06,01
20.641,2,1965,07,01
19.841,2,1965,08,01
20.277,2,1965,09,01
16.962,2,1965,10,01
17.263,2,1965,11,01
13.982,2,1965,12,01
12.068,2,1966,01,01
13.691,2,1966,02,01
16.61,2,1966,03,01
18.563,2,1966,04,01
22.571,2,1966,05,01
22.579,2,1966,06,01
21.273,2,1966,07,01
20.476,2,1966,08,01
20.26,2,1966,09,01
18.072,2,1966,10,01
15.289,2,1966,11,01
12.921,2,1966,12,01
12.127,2,1967,01,01
14.481,2,1967,02,01
17.508,2,1967,03,01
20.512,2,1967,04,01
22.396,2,1967,05,01
22.411,2,1967,06,01
21.048,2,1967,07,01
20.575,2,1967,08,01
19.261,2,1967,09,01
17.3,2,1967,10,01
16.174,2,1967,11,01
13.716,2,1967,12,01
13.637,2,1968,01,01
14.005,2,1968,02,01
14.986,2,1968,03,01
19.729,2,1968,04,01
22.362,2,1968,05,01
22.312,2,1968,06,01
20.431,2,1968,07,01
20.22,2,1968,08,01
19.767,2,1968,09,01
18.642,2,1968,10,01
15.474,2,1968,11,01
13.936,2,1968,12,01
13.881,2,1969,01,01
15.726,2,1969,02,01
16.836,2,1969,03,01
19.731,2,1969,04,01
22.337,2,1969,05,01
24.0,2,1969,06,01
21.975,2,1969,07,01
21.474,2,1969,08,01
20.539,2,1969,09,01
18.917,2,1969,10,01
16.367,2,1969,11,01
13.68,2,1969,12,01
12.949,2,1970,01,01
14.506,2,1970,02,01
16.489,2,1970,03,01
20.587,2,1970,04,01
22.236,2,1970,05,01
22.126,2,1970,06,01
20.831,2,1970,07,01
20.728,2,1970,08,01
19.754,2,1970,09,01
18.427,2,1970,10,01
15.063,2,1970,11,01
14.38,2,1970,12,01
14.566,2,1971,01,01
14.341,2,1971,02,01
18.099,2,1971,03,01
18.928,2,1971,04,01
22.383,2,1971,05,01
21.412,2,1971,06,01
20.389,2,1971,07,01
19.662,2,1971,08,01
20.136,2,1971,09,01
18.842,2,1971,10,01
16.188,2,1971,11,01
14.618,2,1971,12,01
14.112,2,1972,01,01
14.454,2,1972,02,01
17.146,2,1972,03,01
21.191,2,1972,04,01
22.645,2,1972,05,01
22.047,2,1972,06,01
20.948,2,1972,07,01
20.429,2,1972,08,01
20.415,2,1972,09,01
19.341,2,1972,10,01
17.356,2,1972,11,01
14.246,2,1972,12,01
13.059,2,1973,01,01
15.63,2,1973,02,01
17.739,2,1973,03,01
19.434,2,1973,04,01
22.745,2,1973,05,01
22.382,2,1973,06,01
20.666,2,1973,07,01
19.797,2,1973,08,01
20.291,2,1973,09,01
18.413,2,1973,10,01
15.989,2,1973,11,01
12.222,2,1973,12,01
14.474,2,1974,01,01
15.194,2,1974,02,01
17.685,2,1974,03,01
20.071,2,1974,04,01
21.889,2,1974,05,01
22.29,2,1974,06,01
19.872,2,1974,07,01
20.228,2,1974,08,01
19.716,2,1974,09,01
17.679,2,1974,10,01
15.665,2,1974,11,01
13.906,2,1974,12,01
13.233,2,1975,01,01
14.411,2,1975,02,01
17.975,2,1975,03,01
21.16,2,1975,04,01
21.709,2,1975,05,01
22.048,2,1975,06,01
20.168,2,1975,07,01
19.95,2,1975,08,01
19.225,2,1975,09,01
18.093,2,1975,10,01
15.752,2,1975,11,01
13.522,2,1975,12,01
13.173,2,1976,01,01
14.883,2,1976,02,01
18.2,2,1976,03,01
19.325,2,1976,04,01
21.669,2,1976,05,01
22.738,2,1976,06,01
19.787,2,1976,07,01
19.884,2,1976,08,01
19.803,2,1976,09,01
17.819,2,1976,10,01
14.266,2,1976,11,01
14.38,2,1976,12,01
13.75,2,1977,01,01
14.39,2,1977,02,01
18.194,2,1977,03,01
18.268,2,1977,04,01
22.194,2,1977,05,01
21.849,2,1977,06,01
20.523,2,1977,07,01
20.727,2,1977,08,01
20.316,2,1977,09,01
18.804,2,1977,10,01
15.469,2,1977,11,01
13.644,2,1977,12,01
13.288,2,1978,01,01
13.322,2,1978,02,01
16.938,2,1978,03,01
20.333,2,1978,04,01
22.272,2,1978,05,01
22.351,2,1978,06,01
21.415,2,1978,07,01
20.424,2,1978,08,01
19.731,2,1978,09,01
17.52,2,1978,10,01
16.504,2,1978,11,01
14.906,2,1978,12,01
13.576,2,1979,01,01
14.813,2,1979,02,01
17.839,2,1979,03,01
20.108,2,1979,04,01
21.764,2,1979,05,01
23.175,2,1979,06,01
22.067,2,1979,07,01
20.401,2,1979,08,01
19.662,2,1979,09,01
18.726,2,1979,10,01
15.035,2,1979,11,01
14.438,2,1979,12,01
12.933,2,1980,01,01
14.811,2,1980,02,01
18.402,2,1980,03,01
19.342,2,1980,04,01
22.802,2,1980,05,01
23.829,2,1980,06,01
21.821,2,1980,07,01
20.789,2,1980,08,01
20.429,2,1980,09,01
18.396,2,1980,10,01
15.397,2,1980,11,01
14.03,2,1980,12,01
11.975,2,1981,01,01
15.436,2,1981,02,01
16.888,2,1981,03,01
19.872,2,1981,04,01
22.062,2,1981,05,01
22.287,2,1981,06,01
20.714,2,1981,07,01
20.867,2,1981,08,01
20.037,2,1981,09,01
19.151,2,1981,10,01
16.51,2,1981,11,01
14.026,2,1981,12,01
14.736,2,1982,01,01
15.93,2,1982,02,01
18.857,2,1982,03,01
21.819,2,1982,04,01
22.634,2,1982,05,01
24.366,2,1982,06,01
20.783,2,1982,07,01
20.614,2,1982,08,01
20.363,2,1982,09,01
18.333,2,1982,10,01
15.429,2,1982,11,01
12.672,2,1982,12,01
12.199,2,1983,01,01
12.902,2,1983,02,01
15.658,2,1983,03,01
18.68,2,1983,04,01
22.681,2,1983,05,01
23.467,2,1983,06,01
20.549,2,1983,07,01
20.469,2,1983,08,01
19.965,2,1983,09,01
18.703,2,1983,10,01
16.013,2,1983,11,01
14.334,2,1983,12,01
13.698,2,1984,01,01
14.455,2,1984,02,01
17.828,2,1984,03,01
20.355,2,1984,04,01
21.531,2,1984,05,01
21.898,2,1984,06,01
19.668,2,1984,07,01
19.878,2,1984,08,01
18.945,2,1984,09,01
18.663,2,1984,10,01
16.123,2,1984,11,01
14.359,2,1984,12,01
12.739,2,1985,01,01
15.096,2,1985,02,01
18.388,2,1985,03,01
19.103,2,1985,04,01
22.943,2,1985,05,01
21.453,2,1985,06,01
19.736,2,1985,07,01
20.209,2,1985,08,01
20.119,2,1985,09,01
18.756,2,1985,10,01
15.975,2,1985,11,01
13.805,2,1985,12,01
13.23,2,1986,01,01
14.878,2,1986,02,01
16.08,2,1986,03,01
21.079,2,1986,04,01
22.606,2,1986,05,01
21.443,2,1986,06,01
20.057,2,1986,07,01
20.606,2,1986,08,01
20.141,2,1986,09,01
17.808,2,1986,10,01
16.891,2,1986,11,01
14.043,2,1986,12,01
12.767,2,1987,01,01
13.727,2,1987,02,01
15.859,2,1987,03,01
18.812,2,1987,04,01
20.894,2,1987,05,01
22.636,2,1987,06,01
21.216,2,1987,07,01
20.815,2,1987,08,01
21.242,2,1987,09,01
17.816,2,1987,10,01
15.726,2,1987,11,01
14.731,2,1987,12,01
12.9,2,1988,01,01
16.178,2,1988,02,01
16.757,2,1988,03,01
20.117,2,1988,04,01
22.687,2,1988,05,01
22.541,2,1988,06,01
20.731,2,1988,07,01
20.385,2,1988,08,01
19.954,2,1988,09,01
18.276,2,1988,10,01
16.752,2,1988,11,01
14.318,2,1988,12,01
14.919,2,1989,01,01
16.006,2,1989,02,01
16.88,2,1989,03,01
20.055,2,1989,04,01
22.956,2,1989,05,01
23.621,2,1989,06,01
21.536,2,1989,07,01
20.317,2,1989,08,01
19.408,2,1989,09,01
18.375,2,1989,10,01
16.619,2,1989,11,01
12.746,2,1989,12,01
14.548,2,1990,01,01
14.465,2,1990,02,01
17.938,2,1990,03,01
20.269,2,1990,04,01
23.35,2,1990,05,01
22.81,2,1990,06,01
20.247,2,1990,07,01
19.986,2,1990,08,01
19.326,2,1990,09,01
18.62,2,1990,10,01
16.36,2,1990,11,01
14.035,2,1990,12,01
13.679,2,1991,01,01
15.679,2,1991,02,01
18.271,2,1991,03,01
20.942,2,1991,04,01
22.853,2,1991,05,01
23.172,2,1991,06,01
19.615,2,1991,07,01
20.409,2,1991,08,01
19.073,2,1991,09,01
17.623,2,1991,10,01
15.632,2,1991,11,01
14.236,2,1991,12,01
12.085,2,1992,01,01
13.393,2,1992,02,01
17.296,2,1992,03,01
18.285,2,1992,04,01
20.877,2,1992,05,01
23.629,2,1992,06,01
21.246,2,1992,07,01
20.316,2,1992,08,01
19.907,2,1992,09,01
17.688,2,1992,10,01
15.228,2,1992,11,01
15.104,2,1992,12,01
14.06,2,1993,01,01
15.38,2,1993,02,01
16.761,2,1993,03,01
19.515,2,1993,04,01
21.45,2,1993,05,01
23.263,2,1993,06,01
20.841,2,1993,07,01
20.73,2,1993,08,01
19.677,2,1993,09,01
18.717,2,1993,10,01
16.869,2,1993,11,01
14.686,2,1993,12,01
13.801,2,1994,01,01
16.41,2,1994,02,01
18.298,2,1994,03,01
20.012,2,1994,04,01
23.604,2,1994,05,01
22.145,2,1994,06,01
21.377,2,1994,07,01
20.141,2,1994,08,01
19.725,2,1994,09,01
18.998,2,1994,10,01
17.525,2,1994,11,01
15.642,2,1994,12,01
14.065,2,1995,01,01
16.583,2,1995,02,01
18.295,2,1995,03,01
19.959,2,1995,04,01
23.625,2,1995,05,01
23.332,2,1995,06,01
21.181,2,1995,07,01
20.42,2,1995,08,01
20.137,2,1995,09,01
18.378,2,1995,10,01
17.018,2,1995,11,01
13.68,2,1995,12,01
13.261,2,1996,01,01
16.226,2,1996,02,01
16.951,2,1996,03,01
19.349,2,1996,04,01
23.581,2,1996,05,01
22.455,2,1996,06,01
21.668,2,1996,07,01
20.415,2,1996,08,01
19.824,2,1996,09,01
17.852,2,1996,10,01
15.45,2,1996,11,01
14.187,2,1996,12,01
12.334,2,1997,01,01
15.118,2,1997,02,01
17.223,2,1997,03,01
17.438,2,1997,04,01
21.247,2,1997,05,01
23.03,2,1997,06,01
21.527,2,1997,07,01
21.27,2,1997,08,01
20.707,2,1997,09,01
18.194,2,1997,10,01
16.528,2,1997,11,01
12.627,2,1997,12,01
12.914,2,1998,01,01
13.332,2,1998,02,01
17.417,2,1998,03,01
20.599,2,1998,04,01
23.889,2,1998,05,01
24.656,2,1998,06,01
22.131,2,1998,07,01
21.036,2,1998,08,01
20.615,2,1998,09,01
19.157,2,1998,10,01
17.298,2,1998,11,01
14.883,2,1998,12,01
13.132,2,1999,01,01
16.265,2,1999,02,01
17.83,2,1999,03,01
21.325,2,1999,04,01
22.887,2,1999,05,01
23.0,2,1999,06,01
20.425,2,1999,07,01
20.857,2,1999,08,01
20.313,2,1999,09,01
18.47,2,1999,10,01
15.288,2,1999,11,01
12.493,2,1999,12,01
14.07,2,2000,01,01
16.178,2,2000,02,01
18.382,2,2000,03,01
21.014,2,2000,04,01
23.143,2,2000,05,01
21.288,2,2000,06,01
21.224,2,2000,07,01
20.336,2,2000,08,01
20.769,2,2000,09,01
19.092,2,2000,10,01
16.581,2,2000,11,01
13.661,2,2000,12,01
14.007,2,2001,01,01
16.574,2,2001,02,01
17.045,2,2001,03,01
21.304,2,2001,04,01
22.722,2,2001,05,01
22.194,2,2001,06,01
21.335,2,2001,07,01
21.053,2,2001,08,01
20.119,2,2001,09,01
18.3,2,2001,10,01
15.596,2,2001,11,01
14.115,2,2001,12,01
13.665,2,2002,01,01
15.07,2,2002,02,01
18.496,2,2002,03,01
21.759,2,2002,04,01
23.825,2,2002,05,01
22.776,2,2002,06,01
20.497,2,2002,07,01
20.789,2,2002,08,01
20.169,2,2002,09,01
19.327,2,2002,10,01
15.634,2,2002,11,01
12.991,2,2002,12,01
14.155,2,2003,01,01
16.099,2,2003,02,01
17.532,2,2003,03,01
21.258,2,2003,04,01
24.208,2,2003,05,01
22.859,2,2003,06,01
20.683,2,2003,07,01
20.544,2,2003,08,01
20.16,2,2003,09,01
18.431,2,2003,10,01
16.96,2,2003,11,01
12.967,2,2003,12,01
12.481,2,2004,01,01
14.333,2,2004,02,01
18.116,2,2004,03,01
19.618,2,2004,04,01
22.463,2,2004,05,01
21.184,2,2004,06,01
21.131,2,2004,07,01
20.704,2,2004,08,01
19.71,2,2004,09,01
19.352,2,2004,10,01
16.16,2,2004,11,01
13.547,2,2004,12,01
14.635,2,2005,01,01
15.586,2,2005,02,01
16.676,2,2005,03,01
21.21,2,2005,04,01
22.557,2,2005,05,01
24.369,2,2005,06,01
21.975,2,2005,07,01
20.523,2,2005,08,01
20.768,2,2005,09,01
19.222,2,2005,10,01
16.377,2,2005,11,01
14.087,2,2005,12,01
13.971,2,2006,01,01
16.444,2,2006,02,01
18.501,2,2006,03,01
21.853,2,2006,04,01
22.597,2,2006,05,01
22.759,2,2006,06,01
21.429,2,2006,07,01
20.455,2,2006,08,01
19.915,2,2006,09,01
18.692,2,2006,10,01
15.745,2,2006,11,01
13.004,2,2006,12,01
13.73,2,2007,01,01
15.123,2,2007,02,01
18.242,2,2007,03,01
19.987,2,2007,04,01
22.763,2,2007,05,01
22.49,2,2007,06,01
20.96,2,2007,07,01
20.822,2,2007,08,01
20.366,2,2007,09,01
18.643,2,2007,10,01
16.183,2,2007,11,01
14.88,2,2007,12,01
13.739,2,2008,01,01
15.884,2,2008,02,01
16.895,2,2008,03,01
20.991,2,2008,04,01
22.787,2,2008,05,01
22.708,2,2008,06,01
20.507,2,2008,07,01
20.389,2,2008,08,01
19.459,2,2008,09,01
18.07,2,2008,10,01
15.252,2,2008,11,01
13.782,2,2008,12,01
14.813,2,2009,01,01
16.596,2,2009,02,01
18.64,2,2009,03,01
20.707,2,2009,04,01
23.061,2,2009,05,01
23.395,2,2009,06,01
22.392,2,2009,07,01
21.813,2,2009,08,01
20.414,2,2009,09,01
19.106,2,2009,10,01
15.384,2,2009,11,01
13.483,2,2009,12,01
12.541,2,2010,01,01
13.067,2,2010,02,01
16.696,2,2010,03,01
19.636,2,2010,04,01
23.486,2,2010,05,01
23.79,2,2010,06,01
20.939,2,2010,07,01
21.517,2,2010,08,01
20.621,2,2010,09,01
18.252,2,2010,10,01
15.282,2,2010,11,01
12.881,2,2010,12,01
13.5,2,2011,01,01
16.004,2,2011,02,01
18.984,2,2011,03,01
21.946,2,2011,04,01
24.312,2,2011,05,01
24.047,2,2011,06,01
21.386,2,2011,07,01
21.795,2,2011,08,01
20.625,2,2011,09,01
18.716,2,2011,10,01
16.223,2,2011,11,01
14.528,2,2011,12,01
13.918,2,2012,01,01
14.801,2,2012,02,01
18.579,2,2012,03,01
20.505,2,2012,04,01
23.667,2,2012,05,01
23.483,2,2012,06,01
21.162,2,2012,07,01
21.088,2,2012,08,01
20.292,2,2012,09,01
19.747,2,2012,10,01
16.485,2,2012,11,01
14.652,2,2012,12,01
13.87,2,2013,01,01
16.418,2,2013,02,01
17.269,2,2013,03,01
20.829,2,2013,04,01
22.882,2,2013,05,01
23.264,2,2013,06,01
21.383,2,2013,07,01
21.062,2,2013,08,01
21.28,2,2013,09,01
